"Embryo_ID","Experiment","Litter","Exp_date","Img_date","TE_ICM","Cellcount","Stage","Background","Treatment","Gene1","Genotype1","Gene2","Genotype2","ESC_line","ESC_genotype","ESC_t0","ES_culture","H_cells","D_cells","Culture_time","Stage.t0","Cre","icm.count","group.median","Identity.hc","count","pc.icm","host.icm","esc.end"
"010919Xim_WT_DJ12","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",156,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",24,159,"DP",0,0,24,"0"
"010919Xim_WT_DJ12","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",156,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",24,159,"PRE",18,75,24,"0"
"010919Xim_WT_DJ12","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",156,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",24,159,"EPI",6,25,24,"0"
"010919Xim_WT_DJ12","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",156,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",24,159,"EPI.lo",0,0,24,"0"
"010919Xim_WT_DJ13","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",115,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",22,159,"ESC",8,36.3636363636364,14,"1x"
"010919Xim_WT_DJ13","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",115,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",22,159,"EPI",0,0,14,"1x"
"010919Xim_WT_DJ13","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"TE",115,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",22,159,"TE",93,422.727272727273,14,"1x"
"010919Xim_WT_DJ13","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",115,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",22,159,"PRE",14,63.6363636363636,14,"1x"
"010919Xim_WT_DJ13","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",115,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",22,159,"DP",0,0,14,"1x"
"010919Xim_WT_DJ13","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",115,"90_120","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",22,159,"EPI.lo",0,0,14,"1x"
"010919Xim_WT_DJ14","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",136,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",13,159,"ESC",5,38.4615384615385,8,"1x"
"010919Xim_WT_DJ14","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",136,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",13,159,"EPI",0,0,8,"1x"
"010919Xim_WT_DJ14","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",136,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",13,159,"PRE",8,61.5384615384615,8,"1x"
"010919Xim_WT_DJ14","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"TE",136,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",13,159,"TE",123,946.153846153846,8,"1x"
"010919Xim_WT_DJ14","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",136,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",13,159,"EPI.lo",0,0,8,"1x"
"010919Xim_WT_DJ14","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",136,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",13,159,"DP",0,0,8,"1x"
"010919Xim_WT_DJ2","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",95,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",17,104,"DP",1,5.88235294117647,17,"0"
"010919Xim_WT_DJ2","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",95,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",17,104,"EPI.lo",0,0,17,"0"
"010919Xim_WT_DJ2","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"TE",95,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",17,104,"TE",78,458.823529411765,17,"0"
"010919Xim_WT_DJ2","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",95,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",17,104,"ESC",0,0,17,"0"
"010919Xim_WT_DJ2","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",95,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",17,104,"EPI",6,35.2941176470588,17,"0"
"010919Xim_WT_DJ2","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",95,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",17,104,"PRE",10,58.8235294117647,17,"0"
"010919Xim_WT_DJ3","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",108,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",16,104,"DP",2,12.5,16,"0"
"010919Xim_WT_DJ3","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",108,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",16,104,"EPI.lo",0,0,16,"0"
"010919Xim_WT_DJ3","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"TE",108,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",16,104,"TE",92,575,16,"0"
"010919Xim_WT_DJ3","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",108,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",16,104,"ESC",0,0,16,"0"
"010919Xim_WT_DJ3","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",108,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",16,104,"EPI",1,6.25,16,"0"
"010919Xim_WT_DJ3","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",108,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",16,104,"PRE",13,81.25,16,"0"
"010919Xim_WT_DJ4","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",98,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",10,104,"DP",0,0,10,"0"
"010919Xim_WT_DJ4","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",98,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",10,104,"EPI.lo",0,0,10,"0"
"010919Xim_WT_DJ4","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",98,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",10,104,"EPI",1,10,10,"0"
"010919Xim_WT_DJ4","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",98,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",10,104,"ESC",0,0,10,"0"
"010919Xim_WT_DJ4","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"TE",98,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",10,104,"TE",88,880,10,"0"
"010919Xim_WT_DJ4","010919Xim_WT_DJ.Control","DJ",20190109,20190123,"ICM",98,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",10,104,"PRE",9,90,10,"0"
"010919Xim_WT_DJ5","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",159,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",35,159,"ESC",0,0,35,"0"
"010919Xim_WT_DJ5","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",159,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",35,159,"EPI",7,20,35,"0"
"010919Xim_WT_DJ5","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",159,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",35,159,"PRE",28,80,35,"0"
"010919Xim_WT_DJ5","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"TE",159,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",35,159,"TE",124,354.285714285714,35,"0"
"010919Xim_WT_DJ5","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",159,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",35,159,"EPI.lo",0,0,35,"0"
"010919Xim_WT_DJ5","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",159,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",35,159,"DP",0,0,35,"0"
"010919Xim_WT_DJ6","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",163,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",29,159,"EPI",9,31.0344827586207,29,"0"
"010919Xim_WT_DJ6","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"TE",163,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",29,159,"TE",134,462.068965517241,29,"0"
"010919Xim_WT_DJ6","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",163,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",29,159,"PRE",20,68.9655172413793,29,"0"
"010919Xim_WT_DJ6","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",163,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",29,159,"ESC",0,0,29,"0"
"010919Xim_WT_DJ6","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",163,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",29,159,"DP",0,0,29,"0"
"010919Xim_WT_DJ6","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",163,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",29,159,"EPI.lo",0,0,29,"0"
"010919Xim_WT_DJ7","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",154,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",27,159,"PRE",20,74.0740740740741,21,"1x"
"010919Xim_WT_DJ7","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",154,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",27,159,"EPI",1,3.7037037037037,21,"1x"
"010919Xim_WT_DJ7","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",154,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",27,159,"ESC",6,22.2222222222222,21,"1x"
"010919Xim_WT_DJ7","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",154,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",27,159,"DP",0,0,21,"1x"
"010919Xim_WT_DJ7","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",154,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",27,159,"EPI.lo",0,0,21,"1x"
"010919Xim_WT_DJ7","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"TE",154,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",27,159,"TE",127,470.37037037037,21,"1x"
"010919Xim_WT_DJ8","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"TE",185,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",45,159,"TE",140,311.111111111111,41,"0.5x"
"010919Xim_WT_DJ8","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",185,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",45,159,"PRE",28,62.2222222222222,41,"0.5x"
"010919Xim_WT_DJ8","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",185,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",45,159,"DP",1,2.22222222222222,41,"0.5x"
"010919Xim_WT_DJ8","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",185,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",45,159,"EPI.lo",0,0,41,"0.5x"
"010919Xim_WT_DJ8","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",185,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",45,159,"EPI",12,26.6666666666667,41,"0.5x"
"010919Xim_WT_DJ8","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",185,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",45,159,"ESC",4,8.88888888888889,41,"0.5x"
"010919Xim_WT_DJ9","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",155,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",34,159,"EPI",8,23.5294117647059,30,"0.5x"
"010919Xim_WT_DJ9","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",155,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",34,159,"DP",0,0,30,"0.5x"
"010919Xim_WT_DJ9","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",155,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",34,159,"EPI.lo",0,0,30,"0.5x"
"010919Xim_WT_DJ9","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"TE",155,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",34,159,"TE",121,355.882352941176,30,"0.5x"
"010919Xim_WT_DJ9","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",155,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",34,159,"PRE",22,64.7058823529412,30,"0.5x"
"010919Xim_WT_DJ9","010919Xim_WT_DJ.Chimera","DJ",20190109,20190123,"ICM",155,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","1","S/LIF","8",1,"56h","8cell","none",34,159,"ESC",4,11.7647058823529,30,"0.5x"
"010919Xim_WT_DK1","010919Xim_WT_DK.Control","DK",20190109,20190123,"ICM",103,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",24,112,"DP",4,16.6666666666667,24,"0"
"010919Xim_WT_DK1","010919Xim_WT_DK.Control","DK",20190109,20190123,"ICM",103,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",24,112,"EPI.lo",0,0,24,"0"
"010919Xim_WT_DK1","010919Xim_WT_DK.Control","DK",20190109,20190123,"TE",103,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",24,112,"TE",79,329.166666666667,24,"0"
"010919Xim_WT_DK1","010919Xim_WT_DK.Control","DK",20190109,20190123,"ICM",103,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",24,112,"PRE",8,33.3333333333333,24,"0"
"010919Xim_WT_DK1","010919Xim_WT_DK.Control","DK",20190109,20190123,"ICM",103,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",24,112,"ESC",0,0,24,"0"
"010919Xim_WT_DK1","010919Xim_WT_DK.Control","DK",20190109,20190123,"ICM",103,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",24,112,"EPI",12,50,24,"0"
"010919Xim_WT_DK10","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",146,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",32,139,"PRE",20,62.5,28,"0.5x"
"010919Xim_WT_DK10","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",146,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",32,139,"DP",0,0,28,"0.5x"
"010919Xim_WT_DK10","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",146,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",32,139,"EPI.lo",0,0,28,"0.5x"
"010919Xim_WT_DK10","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"TE",146,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",32,139,"TE",114,356.25,28,"0.5x"
"010919Xim_WT_DK10","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",146,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",32,139,"EPI",8,25,28,"0.5x"
"010919Xim_WT_DK10","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",146,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",32,139,"ESC",4,12.5,28,"0.5x"
"010919Xim_WT_DK12","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",125,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",15,139,"EPI.lo",0,0,15,"0"
"010919Xim_WT_DK12","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",125,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",15,139,"DP",3,20,15,"0"
"010919Xim_WT_DK12","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"TE",125,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",15,139,"TE",110,733.333333333333,15,"0"
"010919Xim_WT_DK12","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",125,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",15,139,"PRE",5,33.3333333333333,15,"0"
"010919Xim_WT_DK12","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",125,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",15,139,"ESC",0,0,15,"0"
"010919Xim_WT_DK12","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",125,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",15,139,"EPI",7,46.6666666666667,15,"0"
"010919Xim_WT_DK13","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",145,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",18,139,"DP",7,38.8888888888889,18,"0"
"010919Xim_WT_DK13","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",145,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",18,139,"ESC",0,0,18,"0"
"010919Xim_WT_DK13","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",145,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",18,139,"EPI.lo",0,0,18,"0"
"010919Xim_WT_DK13","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"TE",145,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",18,139,"TE",127,705.555555555556,18,"0"
"010919Xim_WT_DK13","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",145,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",18,139,"EPI",10,55.5555555555556,18,"0"
"010919Xim_WT_DK13","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",145,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",18,139,"PRE",1,5.55555555555556,18,"0"
"010919Xim_WT_DK14","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",139,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",16,139,"ESC",0,0,16,"0"
"010919Xim_WT_DK14","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",139,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",16,139,"DP",0,0,16,"0"
"010919Xim_WT_DK14","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",139,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",16,139,"EPI.lo",0,0,16,"0"
"010919Xim_WT_DK14","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",139,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",16,139,"EPI",7,43.75,16,"0"
"010919Xim_WT_DK14","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"TE",139,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",16,139,"TE",123,768.75,16,"0"
"010919Xim_WT_DK14","010919Xim_WT_DK.Chimera","DK",20190109,20190123,"ICM",139,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","3","S/LIF","8",3,"56h","8cell","none",16,139,"PRE",9,56.25,16,"0"
"010919Xim_WT_DK2","010919Xim_WT_DK.Control","DK",20190109,20190123,"ICM",112,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",22,112,"DP",1,4.54545454545455,22,"0"
"010919Xim_WT_DK2","010919Xim_WT_DK.Control","DK",20190109,20190123,"ICM",112,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",22,112,"EPI.lo",0,0,22,"0"
"010919Xim_WT_DK2","010919Xim_WT_DK.Control","DK",20190109,20190123,"TE",112,"90_120","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"56h","8cell","none",22,112,"TE",90,409.090909090909,22,"0"
